beat,CaseNbr,building,address,streetname,PersonalLoss,ccClass,ccDescription,DateOccuredFrom,TimeOccuredFrom,DateOccuredTo,TimeOccuredTo,datereported,Timereported,LocationCriteria,ListValue,ccLevel,SiteName,
A,1401192,34TH ST & TROUSDALE PKY,,,$500 ,THEFT-PETTY,Theft Petty-Plain,03/31/14,16:15,03/31/14,16:35,03/31/14,17:13,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,Mar
A,1401292,34TH ST & TROUSDALE PKY,,,$0 ,ALCOHOL,Drunk In Public,04/05/14,21:00,04/05/14,21:40,04/05/14,21:08,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,Apr
A,1404882,34TH ST & TROUSDALE PKY,,,$0 ,TRAFFIC,Traffic Collision-Bicycle,12/12/14,16:52,12/12/14,16:25,12/12/14,16:54,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Dec
A,1400869,34TH ST & WATT WY,,,$0 ,TRAFFIC,Traffic Collision Without Injuries,03/06/14,08:00,03/06/14,08:15,03/06/14,08:14,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Mar
A,1400212,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,SERVICE,Suspicious Circumstances,01/22/14,05:20,01/22/14,05:20,01/22/14,05:20,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1400301,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,SERVICE,Illness Response,01/28/14,08:02,01/28/14,08:08,01/28/14,08:03,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1404887,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,FIRE,Alarm Malicious,12/12/14,19:35,12/12/14,19:37,12/12/14,19:35,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1404894,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,FIRE,Alarm Malicious,12/13/14,17:35,12/13/14,17:40,12/13/14,17:36,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1404949,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,FIRE,Alarm Malicious,12/17/14,17:02,12/17/14,17:17,12/17/14,16:59,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1400235,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$150 ,PROPERTY,Lost/Missing Property,01/23/14,16:00,01/23/14,18:00,01/23/14,18:08,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1401064,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,03/22/14,15:00,03/22/14,16:00,03/22/14,15:00,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1401221,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,THEFT-PETTY,Theft Petty-Plain,04/02/14,10:44,04/02/14,10:44,04/02/14,10:44,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Apr
A,1403467,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,SERVICE,Suspicious Circumstances,09/19/14,13:00,09/22/14,08:22,09/22/14,08:22,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1404403,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,PROPERTY,Damaged Property,11/11/14,07:00,11/11/14,07:01,11/10/14,20:39,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1400347,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$103 ,PROPERTY,Lost/Missing Property,01/30/14,09:00,01/30/14,16:30,01/31/14,10:06,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1400482,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$375 ,THEFT-PETTY,Theft Petty-Plain,02/07/14,17:30,02/07/14,23:00,02/08/14,16:09,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1401566,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,FIRE,Alarm Accidental,04/23/14,21:30,04/23/14,21:40,04/23/14,21:30,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1402876,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,SERVICE,Injury Response,08/20/14,15:30,08/20/14,15:30,08/20/14,15:40,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1403173,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,FIRE,Alarm Malfunction,09/05/14,14:15,09/05/14,14:35,09/05/14,14:15,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1403544,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,TRESPASS,Trespassing,09/23/14,00:00,09/25/14,08:20,09/25/14,07:29,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1403549,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$60 ,THEFT-PETTY,Theft Petty-Plain,09/25/14,10:15,09/25/14,10:45,09/25/14,13:40,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1404008,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,PROPERTY,Recovered Property Without a Crime,10/18/14,15:30,10/18/14,16:30,10/18/14,16:21,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1404317,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$500 ,TRAFFIC,Traffic Collision Without Injuries,11/04/14,11:30,11/04/14,11:30,11/04/14,11:33,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1404899,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,EH&S,Water Leak,12/14/14,10:30,12/14/14,11:20,12/14/14,11:17,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1400114,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$200 ,PROPERTY,Lost/Missing Property,11/13/14,19:00,11/13/14,20:00,01/15/14,13:00,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1400237,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,"$2,400 ",THEFT-GRAND,Theft Grand-Plain,01/23/14,17:00,01/23/14,17:15,01/23/14,17:20,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Jan
A,1400917,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$200 ,PROPERTY,Lost/Missing Property,03/10/14,11:40,03/10/14,16:30,03/10/14,17:02,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Mar
A,1401088,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$80 ,PROPERTY,Lost/Missing Property,03/24/14,09:00,03/24/14,13:00,03/25/14,09:16,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Mar
A,1401234,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$100 ,PROPERTY,Damaged Property,04/02/14,18:53,01/01/00,00:00,04/02/14,19:01,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401246,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Illness Response,04/03/14,12:30,04/03/14,12:35,04/03/14,12:34,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401555,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Suspicious Circumstances,01/01/00,00:00,01/01/00,00:00,04/23/14,12:06,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Apr
A,1401850,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$215 ,PROPERTY,Lost/Missing Property,03/10/14,15:00,03/10/14,17:00,05/12/14,15:16,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,May
A,1401886,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,FIRE,Alarm Malfunction,05/15/14,01:09,05/15/14,01:18,05/15/14,01:09,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1402508,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$415 ,THEFT-PETTY,Theft Petty-Plain,07/17/14,11:02,07/17/14,11:20,07/17/14,11:20,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jul
A,1402867,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Injury Response,08/19/14,15:35,08/19/14,15:40,08/19/14,15:39,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1403514,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,BURGLARY,Burglary-Commercial,09/23/14,21:00,09/23/14,21:07,09/23/14,22:08,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Sep
A,1403921,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,DISORDERLY CONDUCT,Violation of Campus Bicycle Policies,10/01/14,16:20,10/01/14,16:20,10/14/14,11:58,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1404084,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,"$1,500 ",THEFT-GRAND,Theft Grand-Plain,10/22/14,15:25,10/22/14,17:35,10/22/14,17:50,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Oct
A,1404659,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,ALCOHOL,Drunk In Public,11/29/14,08:25,11/29/14,08:40,11/29/14,08:27,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Nov
A,1404853,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,FIRE,Report of Smoke,12/10/14,04:08,12/10/14,04:57,12/10/14,04:08,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1402128,BARRACK  HALL,3670,TROUSDALE PK,$0 ,TRESPASS,Trespassing,01/01/00,00:00,01/01/00,00:00,06/07/14,13:56,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jun
A,1402419,BARRACK  HALL,3670,TROUSDALE PK,$0 ,SERVICE,Injury Response,07/08/14,14:15,07/08/14,14:25,07/08/14,14:41,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1402546,BARRACK  HALL,3670,TROUSDALE PK,$0 ,HARASSMENT,Harassment,01/01/00,00:00,01/01/00,00:00,07/21/14,10:50,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1403252,BARRACK  HALL,3670,TROUSDALE PK,$0 ,PROPERTY,Lost/Missing Property,09/10/14,08:00,09/10/14,09:00,09/10/14,10:00,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1404546,BARRACK  HALL,3670,TROUSDALE PK,$100 ,PROPERTY,Lost/Missing Property,11/19/14,13:55,11/19/14,15:55,11/20/14,08:53,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Nov
A,1404718,BARRACK  HALL,3670,TROUSDALE PK,$0 ,SERVICE,Illness Response,12/02/14,14:40,12/02/14,15:10,12/02/14,14:46,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1404925,BARRACK  HALL,3670,TROUSDALE PK,$0 ,SERVICE,Suspicious Circumstances,12/16/14,15:00,12/16/14,16:00,12/16/14,17:07,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Dec
A,1400055,BELLE D. VIVIAN YWCA BUILDING,857,DOWNEY WY,$0 ,TRAFFIC,Traffic Collision Without Injuries,01/09/14,17:00,01/09/14,17:05,01/10/14,16:21,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1401544,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$0 ,TRAFFIC,Traffic Collision-Bicycle,04/22/14,19:58,04/22/14,21:00,04/22/14,19:58,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1404009,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,10/18/14,15:10,10/18/14,15:20,10/18/14,15:22,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1404361,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$0 ,TRAFFIC,Traffic Collision Without Injuries,01/01/00,00:00,01/01/00,00:00,11/07/14,18:27,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1404957,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$0 ,TRAFFIC,Traffic Collision Without Injuries,12/18/14,10:10,12/18/14,10:15,12/18/14,10:12,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1401162,BING THEATRE,3500,WATT WY,$0 ,SERVICE,Injury Response,03/29/14,18:40,03/29/14,18:40,03/29/14,18:40,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1401907,BING THEATRE,3500,WATT WY,$0 ,PROPERTY,Recovered Property Without a Crime,05/16/14,12:00,05/16/14,12:15,05/16/14,12:48,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1401910,BING THEATRE,3500,WATT WY,$0 ,SERVICE,Suspicious Circumstances,05/16/14,11:00,05/16/14,11:00,05/16/14,14:25,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,May
A,1402719,BING THEATRE,3500,WATT WY,$0 ,TRAFFIC,Traffic Collision Without Injuries,08/04/14,22:45,08/04/14,22:50,08/04/14,22:59,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1404605,BLOOM WK & MCCLINTOCK AV,,,$0 ,SERVICE,Injury Response,11/23/14,21:30,11/23/14,21:30,11/23/14,21:30,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Nov
A,1404165,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$300 ,THEFT-PETTY,Theft Petty-Plain,10/26/14,12:30,10/26/14,13:00,10/26/14,13:14,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,Oct
A,1401548,CARSON TELEVISION CENTER,3450,WATT WY,$0 ,SERVICE,Injury Response,04/22/14,21:40,04/22/14,21:45,04/22/14,21:59,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1400112,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,01/15/14,10:08,01/15/14,10:44,01/15/14,10:08,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1400296,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,01/28/14,01:00,01/28/14,01:15,01/28/14,01:06,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1400465,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,02/07/14,09:45,02/07/14,09:45,02/07/14,10:01,4,University Housing,I,UNIVERSITY PARK CAMPUS,Feb
A,1400557,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,02/13/14,20:00,02/14/14,00:36,02/13/14,23:59,4,University Housing,I,UNIVERSITY PARK CAMPUS,Feb
A,1400696,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,02/22/14,19:20,02/22/14,19:45,02/22/14,20:02,4,University Housing,I,UNIVERSITY PARK CAMPUS,Feb
A,1400922,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,03/10/14,23:20,03/10/14,23:35,03/10/14,23:31,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1401065,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,03/22/14,16:34,03/22/14,16:34,03/22/14,16:34,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1401129,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$200 ,PROPERTY,Lost/Missing Property,03/25/14,22:30,03/26/14,18:45,03/27/14,17:36,4,University Housing,O,UNIVERSITY PARK CAMPUS,Mar
A,1401379,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,,,,,04/11/14,14:34,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1401404,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,04/12/14,18:00,04/12/14,18:27,04/12/14,18:05,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1401511,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,WEAPONS,Possession of a Weapon On/Near School Grounds,04/20/14,21:20,04/20/14,23:00,04/20/14,21:29,4,University Housing,F,UNIVERSITY PARK CAMPUS,Apr
A,1401808,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,05/09/14,02:00,05/09/14,02:05,05/09/14,02:09,4,University Housing,I,UNIVERSITY PARK CAMPUS,May
A,1401905,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$150 ,PROPERTY,Recovered/Impounded Bicycle,02/27/14,20:00,05/15/14,13:00,05/15/14,23:17,4,University Housing,I,UNIVERSITY PARK CAMPUS,May
A,1401911,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$200 ,THEFT-PETTY,Theft Petty-Plain,05/16/14,14:15,05/16/14,14:15,05/16/14,14:17,4,University Housing,M,UNIVERSITY PARK CAMPUS,May
A,1402396,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Suspicious Circumstances,07/05/14,02:12,07/05/14,02:35,07/05/14,02:12,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jul
A,1402406,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$221 ,THEFT-PETTY,Theft Petty-Plain,07/04/14,11:00,07/06/14,23:00,07/07/14,13:14,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jul
A,1402509,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,07/17/14,11:40,07/17/14,11:40,07/17/14,11:47,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jul
A,1403214,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,DISORDERLY CONDUCT,"Prowling, Loitering",09/07/14,14:35,09/07/14,15:00,09/07/14,14:55,4,University Housing,M,UNIVERSITY PARK CAMPUS,Sep
A,1403257,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,09/10/14,12:41,09/10/14,12:45,09/10/14,12:41,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1403531,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,09/24/14,18:40,09/24/14,18:50,09/24/14,18:53,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1403533,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,FIRE,Alarm Malfunction,09/24/14,21:23,01/01/00,00:00,09/24/14,21:23,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1403651,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,09/29/14,09:50,09/29/14,10:00,09/29/14,17:42,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1403715,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,10/02/14,18:43,10/02/14,18:43,10/02/14,18:43,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1404035,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,NARCOTICS,Possession of a Controlled Substance,10/20/14,04:10,10/20/14,04:20,10/20/14,04:17,4,University Housing,M,UNIVERSITY PARK CAMPUS,Oct
A,1404768,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Welfare Check,12/05/14,04:46,12/05/14,05:39,12/05/14,04:46,4,University Housing,I,UNIVERSITY PARK CAMPUS,Dec
A,1404792,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,12/05/14,22:15,12/05/14,22:35,12/05/14,22:35,4,University Housing,I,UNIVERSITY PARK CAMPUS,Dec
A,1404801,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,12/06/14,07:45,12/06/14,08:10,12/06/14,08:06,4,University Housing,I,UNIVERSITY PARK CAMPUS,Dec
A,1404830,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,"$1,600 ",THEFT-GRAND,Theft Grand-Plain,12/07/14,04:00,12/07/14,12:00,12/07/14,16:11,4,University Housing,F,UNIVERSITY PARK CAMPUS,Dec
A,1400214,CENTER FOR ELECTRON MICROSCOPY AND MICROANALYSIS,814,36TH PL,$626 ,THEFT-PETTY,Theft Petty-Plain,01/21/14,12:30,01/21/14,14:00,01/22/14,11:35,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1400155,CENTER OF CAMPUS,,,$0 ,SERVICE,Injury Response,01/17/14,10:15,01/17/14,10:35,01/17/14,10:35,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Jan
A,1400348,CENTER OF CAMPUS,,,$0 ,PROPERTY,Recovered Property Without a Crime,01/01/00,00:00,01/01/00,00:00,01/31/14,11:09,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Jan
A,1400526,CENTER OF CAMPUS,,,$0 ,SERVICE,Injury Response,02/12/14,08:02,02/12/14,08:03,02/12/14,08:03,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Feb
A,1400579,CENTER OF CAMPUS,,,$0 ,SERVICE,Injury Response,02/15/14,03:30,02/15/14,03:30,02/15/14,21:43,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Feb
A,1400633,CENTER OF CAMPUS,,,$0 ,SERVICE,Illness Response,02/19/14,13:26,02/19/14,13:34,02/19/14,13:26,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Feb
A,1401315,CENTER OF CAMPUS,,,$0 ,TRAFFIC,Traffic Collision With Injuries,04/07/14,14:00,04/07/14,14:00,04/07/14,18:52,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Apr
A,1401412,CENTER OF CAMPUS,,,$0 ,SERVICE,Injury Response,04/13/14,10:03,04/13/14,10:15,04/13/14,10:03,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Apr
A,1401413,CENTER OF CAMPUS,,,$0 ,SERVICE,Injury Response,04/13/14,11:20,04/13/14,11:30,04/13/14,11:23,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Apr
A,1401984,CENTER OF CAMPUS,,,$0 ,TRESPASS,Trespassing,05/23/14,08:39,05/23/14,11:35,05/23/14,08:39,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,May
A,1402928,CENTER OF CAMPUS,,,$0 ,SERVICE,Injury Response,08/23/14,11:30,08/23/14,12:30,08/23/14,12:23,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Aug
A,1403304,CENTER OF CAMPUS,,,$0 ,PROPERTY,Recovered Property Without a Crime,01/01/00,00:00,01/01/00,00:00,09/12/14,11:21,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Sep
A,1403445,CENTER OF CAMPUS,,,$0 ,THEFT-PETTY,Theft Petty-Plain,09/20/14,13:15,09/20/14,13:15,09/20/14,13:13,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,Sep
A,1403624,CENTER OF CAMPUS,,,$0 ,DISORDERLY CONDUCT,Violation of Campus Bicycle Policies,09/20/14,10:35,09/20/14,10:35,09/29/14,10:12,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Sep
A,1403625,CENTER OF CAMPUS,,,$0 ,DISORDERLY CONDUCT,Violation of Campus Bicycle Policies,09/26/14,10:50,09/26/14,10:50,09/29/14,10:12,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Sep
A,1403626,CENTER OF CAMPUS,,,$0 ,DISORDERLY CONDUCT,Violation of Campus Bicycle Policies,09/26/24,11:20,09/26/14,11:20,09/29/14,10:12,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Sep
A,1403627,CENTER OF CAMPUS,,,$0 ,DISORDERLY CONDUCT,Violation of Campus Bicycle Policies,09/26/14,11:25,09/26/14,11:25,09/29/14,10:13,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Sep
