beat,CaseNbr,building,address,streetname,PersonalLoss,ccClass,ccDescription,DateOccuredFrom,TimeOccuredFrom,DateOccuredTo,TimeOccuredTo,datereported,Timereported,LocationCriteria,ListValue,ccLevel,SiteName,
A,1701792,34TH ST & TROUSDALE PKY,,,$0 ,SERVICE,Injury Response,05/22/17,04:40,05/27/17,01:38,05/22/17,04:40,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,May
A,1702065,34TH ST & TROUSDALE PKY,,,$0 ,PROPERTY,Damaged Property,06/30/17,09:00,07/01/17,12:18,07/01/17,11:58,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Jul
A,1702896,34TH ST & TROUSDALE PKY,,,$0 ,PROPERTY,Recovered/Impounded Bicycle,09/11/17,12:31,09/11/17,13:52,09/11/17,12:31,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Sep
A,1702904,34TH ST & TROUSDALE PKY,,,$0 ,SERVICE,Injury Response,09/12/17,09:53,09/12/17,11:02,09/12/17,09:53,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Sep
A,1703012,34TH ST & TROUSDALE PKY,,,$0 ,SERVICE,Injury Response,09/17/17,21:50,09/17/17,22:26,09/17/17,21:50,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Sep
A,1703317,34TH ST & TROUSDALE PKY,,,$0 ,PROPERTY,Recovered/Impounded Bicycle,10/03/17,15:57,10/03/17,15:58,10/03/17,15:57,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Oct
A,1703507,34TH ST & TROUSDALE PKY,,,$0 ,PROPERTY,Recovered/Impounded Bicycle,10/12/17,16:35,10/12/17,16:37,10/12/17,16:35,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Oct
A,1703686,34TH ST & TROUSDALE PKY,,,$0 ,ALCOHOL,Drunk In Public,10/20/17,23:40,10/21/17,00:24,10/20/17,23:40,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,Oct
A,1703900,34TH ST & TROUSDALE PKY,,,$0 ,PROPERTY,Recovered/Impounded Bicycle,11/01/17,15:49,11/01/17,15:51,11/01/17,15:49,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Nov
A,1703929,34TH ST & TROUSDALE PKY,,,$0 ,PROPERTY,Recovered/Impounded Bicycle,11/02/17,23:22,11/02/17,23:23,11/02/17,23:22,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Nov
A,1704007,34TH ST & TROUSDALE PKY,,,$0 ,PROPERTY,Damaged Property,11/04/17,15:00,11/06/17,06:00,11/06/17,13:27,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Nov
A,1704349,34TH ST & TROUSDALE PKY,,,$0 ,SERVICE,Commitment To Mental Health For 72 Hrs,11/24/17,14:02,11/24/17,15:35,11/24/17,14:02,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Nov
A,1704561,34TH ST & TROUSDALE PKY,,,$0 ,SERVICE,Commitment To Mental Health For 72 Hrs,12/05/17,11:22,12/05/17,15:04,12/05/17,11:22,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Dec
A,1701899,34TH ST & WATT WY,,,$0 ,PROPERTY,Recovered/Impounded Bicycle,06/13/17,16:31,06/13/17,16:32,06/13/17,16:31,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Jun
A,1703307,34TH ST & WATT WY,,,$0 ,PROPERTY,Recovered/Impounded Bicycle,10/03/17,10:43,10/03/17,10:47,10/03/17,10:43,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Oct
A,1703587,34TH ST & WATT WY,,,$0 ,DISORDERLY CONDUCT,"Prowling, Loitering",10/16/17,10:34,10/16/17,14:26,10/16/17,10:34,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,Oct
A,1704541,34TH ST & WATT WY,,,$0 ,TRAFFIC,Traffic Collision Without Injuries,12/04/17,12:27,12/04/17,15:27,12/04/17,12:27,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Dec
A,1701489,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,SERVICE,Illness Response,05/02/17,14:26,05/02/17,14:55,05/02/17,14:26,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1701812,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,HOMELAND SECURITY,Bomb Threat-Commercial,06/01/17,13:38,06/01/17,14:12,06/01/17,13:38,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Jun
A,1702475,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,EH&S,Water Leak,08/19/17,08:04,08/19/17,10:12,08/19/17,08:04,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1704134,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,PROPERTY,Recovered/Impounded Bicycle,11/13/17,14:23,11/13/17,14:25,11/13/17,14:23,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1700019,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,ASSAULT,Assault-School Employee,01/03/17,17:28,01/03/17,23:37,01/03/17,17:28,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Jan
A,1700112,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,PROPERTY,Lost/Missing Property,07/13/16,11:14,01/13/17,12:21,01/13/17,11:14,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1702784,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$200 ,THEFT-PETTY,Theft Bicycle,09/06/17,12:43,09/06/17,12:57,09/06/17,12:43,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1704417,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$126 ,THEFT-PETTY,Theft Bicycle,11/28/17,08:10,11/28/17,08:50,11/28/17,13:05,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Nov
A,1700593,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,SERVICE,Injury Response,02/21/17,15:24,02/21/17,15:54,02/21/17,15:24,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1701152,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,SERVICE,Illness Response,04/05/17,17:54,04/05/17,18:37,04/05/17,17:54,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1701848,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,SERVICE,Illness Response,06/06/17,07:56,06/06/17,10:02,06/06/17,07:56,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1702058,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$400 ,THEFT-PETTY,Theft Bicycle,06/30/17,12:00,06/30/17,15:00,06/30/17,16:10,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jun
A,1702157,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,TRAFFIC,Traffic Collision Without Injuries,07/14/17,21:25,07/14/17,21:35,07/14/17,23:26,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1702184,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,FIRE,Alarm Accidental,07/19/17,09:19,07/19/17,10:00,07/19/17,09:20,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1703293,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,10/02/17,17:41,10/02/17,17:41,10/02/17,17:41,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1703478,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,10/11/17,12:04,10/11/17,12:05,10/11/17,12:04,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1704339,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,11/23/17,11:42,11/23/17,11:43,11/23/17,11:42,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1704555,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,0,FIRE,Alarm Accidental,12/05/17,10:46,12/05/17,10:54,12/05/17,10:46,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1704641,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,0,SERVICE,Injury Response,12/10/17,18:44,12/10/17,20:03,12/10/17,18:44,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1700155,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,PROPERTY,Lost/Missing Property,01/17/17,14:06,01/17/17,14:14,01/17/17,14:06,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1700268,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,TRESPASS,Trespassing,01/26/17,16:10,01/26/17,17:46,01/26/17,16:14,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1700308,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,VANDALISM,Vandalism-Misdemeanor,01/20/17,12:00,01/30/17,09:00,01/30/17,08:25,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1700341,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,TRAFFIC,Traffic Collision Without Injuries,02/01/17,01:24,02/01/17,01:25,02/01/17,01:24,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1700889,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,THEFT-GRAND,Theft Grand-Plain,03/15/17,16:50,03/15/17,16:55,03/15/17,17:30,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Mar
A,1701214,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$20 ,THEFT-PETTY,Theft Petty-Plain,04/10/17,13:30,04/10/17,13:30,04/10/17,13:47,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Apr
A,1701422,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,TRAFFIC,Traffic Collision-Bicycle,04/26/17,18:07,04/26/17,18:52,04/26/17,18:07,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1701895,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Illness Response,06/12/17,19:35,06/13/17,00:36,06/12/17,19:35,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1702043,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,THEFT-GRAND,Theft Grand-Trick or Device,06/29/17,10:25,06/29/17,12:39,06/29/17,12:36,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Jun
A,1702239,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Injury Response,07/26/17,16:51,07/26/17,17:22,07/26/17,16:51,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1702990,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,THEFT-PETTY,Theft Petty-Plain,09/16/17,16:01,09/16/17,16:04,09/16/17,16:01,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1703336,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$280 ,PROPERTY,Lost/Missing Property,10/02/17,12:00,10/02/17,15:00,10/04/17,12:16,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Oct
A,1703795,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Welfare Check,10/26/17,16:59,10/26/17,19:33,10/26/17,16:59,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1704152,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Injury Response,11/14/17,13:25,11/14/17,14:03,11/14/17,13:25,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1704312,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Illness Response,11/21/17,13:32,11/21/17,14:00,11/21/17,13:32,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1704395,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Injury Response,11/27/17,15:32,11/27/17,16:20,11/27/17,15:32,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1700488,BARRACK  HALL,3670,TROUSDALE PK,$0 ,PROPERTY,Recovered Property Without a Crime,02/12/17,14:30,02/12/17,14:31,02/12/17,14:30,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1701583,BARRACK  HALL,3670,TROUSDALE PK,$150 ,THEFT-PETTY,Theft Bicycle,05/08/17,17:00,05/08/17,21:30,05/10/17,15:07,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1701751,BARRACK  HALL,3670,TROUSDALE PK,$100 ,THEFT-PETTY,Theft Bicycle,05/19/17,05:00,05/22/17,20:30,05/23/17,10:16,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1703358,BARRACK  HALL,3670,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,10/05/17,15:28,10/05/17,15:30,10/05/17,15:28,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1703596,BARRACK  HALL,3670,TROUSDALE PK,$0 ,THEFT-MOTOR VEHICLE,Theft from Motor Vehicle,10/17/17,12:00,10/17/17,10:45,10/17/17,11:24,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1704390,BARRACK  HALL,3670,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,11/27/17,12:39,11/27/17,12:40,11/27/17,12:39,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1700142,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$0 ,VANDALISM,Vandalism-Misdemeanor,01/01/17,00:00,01/16/17,16:00,01/16/17,16:43,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1700233,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,0,SERVICE,Injury Response,01/23/17,20:23,01/23/17,21:04,01/23/17,20:23,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1701389,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,0,THEFT-MOTOR VEHICLE,Theft from Motor Vehicle,04/24/17,11:00,04/24/17,11:03,04/24/17,11:03,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Apr
A,1701873,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,0,EH&S,Water Leak,06/09/17,09:49,06/09/17,10:53,06/09/17,09:49,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1703299,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,0,SERVICE,Injury Response,10/03/17,00:46,10/03/17,01:11,10/03/17,00:46,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1703830,BING THEATRE,3500,WATT WY,$0 ,PROPERTY,Recovered/Impounded Bicycle,10/28/17,13:30,10/28/17,13:58,10/28/17,13:58,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1701795,BLOOM WK & MCCLINTOCK AV,,,$50 ,THEFT-PETTY,Theft Bicycle,05/27/17,10:03,05/27/17,11:57,05/27/17,10:08,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,May
A,1701907,BLOOM WK & MCCLINTOCK AV,,,$0 ,PROPERTY,Recovered/Impounded Bicycle,06/14/17,16:44,06/14/17,16:45,06/14/17,16:44,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Jun
A,1701960,BLOOM WK & MCCLINTOCK AV,,,$0 ,PROPERTY,Recovered/Impounded Bicycle,06/21/17,16:41,06/21/17,16:42,06/21/17,16:41,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Jun
A,1702343,BLOOM WK & MCCLINTOCK AV,,,0,SERVICE,Suspicious Circumstances,08/07/17,10:16,08/07/17,10:39,08/07/17,10:16,0,Street Intersection,O,UNIVERSITY PARK CAMPUS,Aug
A,1704283,BLOOM WK & MCCLINTOCK AV,,,100,THEFT-PETTY,Theft Bicycle,11/17/17,11:00,11/20/17,09:45,11/20/17,09:53,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,Nov
A,1700038,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,"$1,050 ",THEFT-GRAND,Theft Grand-Plain,01/06/17,15:30,01/06/17,17:00,01/06/17,17:15,0,Athletic Field,F,UNIVERSITY PARK CAMPUS,Jan
A,1700211,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,"$1,140 ",THEFT-GRAND,Theft Grand-Plain,01/21/17,09:45,01/21/17,10:45,01/21/17,10:38,0,Athletic Field,F,UNIVERSITY PARK CAMPUS,Jan
A,1700338,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,01/31/17,21:51,01/31/17,22:24,01/31/17,21:51,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Jan
A,1700652,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,02/24/17,21:10,02/24/17,21:10,02/24/17,21:24,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Feb
A,1700768,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$610 ,THEFT-PETTY,Theft Petty-Plain,03/05/17,13:45,03/05/17,15:16,03/05/17,14:45,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,Mar
A,1701193,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,04/08/17,19:19,04/08/17,21:05,04/08/17,19:19,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Apr
A,1701280,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,04/14/17,22:01,04/14/17,22:32,04/14/17,22:01,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Apr
A,1701531,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$712 ,THEFT-PETTY,Theft Petty-Plain,05/05/17,17:50,05/05/17,21:17,05/05/17,17:55,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,May
A,1701677,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$410 ,THEFT-PETTY,Theft Petty-Plain,05/16/17,21:42,05/16/17,23:38,05/16/17,21:42,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,May
A,1701756,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,PROPERTY,Lost/Missing Property,05/08/17,12:00,05/13/17,12:00,05/23/17,14:58,0,Athletic Field,O,UNIVERSITY PARK CAMPUS,May
A,1701953,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,WARRANT,Warrant Arrest,06/20/17,12:08,06/20/17,16:05,06/20/17,12:08,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,Jun
A,1702240,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$367 ,THEFT-PETTY,Theft Petty-Plain,07/26/17,16:50,07/26/17,17:10,07/26/17,17:58,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,Jul
A,1702344,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,08/07/17,10:24,08/07/17,10:55,08/07/17,10:24,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Aug
A,1702349,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,BATTERY,Battery,08/07/17,18:34,08/07/17,19:32,08/07/17,18:34,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,Aug
A,1702819,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,09/07/17,19:24,09/07/17,19:58,09/07/17,19:24,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Sep
A,1702861,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,09/10/17,18:48,09/10/17,19:35,09/10/17,18:48,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Sep
A,1702903,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$800 ,PROPERTY,Lost/Missing Property,09/12/17,00:04,09/12/17,01:55,09/12/17,00:04,0,Athletic Field,O,UNIVERSITY PARK CAMPUS,Sep
A,1702916,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,09/12/17,18:34,09/12/17,19:02,09/12/17,18:34,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Sep
A,1703061,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$848 ,THEFT-PETTY,Theft Petty-Plain,09/19/17,18:00,09/19/17,18:15,09/19/17,18:55,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,Sep
A,1703106,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,09/21/17,23:25,09/22/17,04:13,09/21/17,23:25,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Sep
A,1703185,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$50 ,THEFT-PETTY,Theft Petty-Plain,09/26/17,21:00,09/26/17,22:00,09/27/17,14:33,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,Sep
A,1703260,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,10/01/17,13:49,10/01/17,14:27,10/01/17,13:49,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Oct
A,1703607,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,10/17/17,21:35,10/17/17,22:05,10/17/17,21:44,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Oct
A,1704176,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,11/15/17,18:43,11/15/17,18:58,11/15/17,18:43,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Nov
A,1700157,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,THEFT-PETTY,Theft Petty-Plain,01/17/17,15:36,01/17/17,16:12,01/17/17,15:36,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jan
A,1700261,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,01/26/17,01:21,01/26/17,02:21,01/26/17,01:21,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1700304,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$600 ,THEFT-PETTY,Theft Petty-Plain,01/29/17,17:34,01/29/17,18:04,01/29/17,17:34,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jan
A,1700423,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$400 ,THEFT-PETTY,Theft Petty-Plain,02/06/17,09:00,02/06/17,18:15,02/06/17,18:29,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1700467,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$300 ,THEFT-PETTY,Theft Petty-Plain,02/03/17,12:00,02/10/17,11:50,02/10/17,12:06,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1700498,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Suspicious Circumstances,02/13/17,10:30,02/13/17,11:41,02/13/17,10:30,4,University Housing,O,UNIVERSITY PARK CAMPUS,Feb
A,1700542,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$600 ,THEFT-PETTY,Theft Bicycle,02/16/17,09:30,02/16/17,20:30,02/16/17,23:52,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1700599,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,THEFT-PETTY,Theft Petty-Plain,02/21/17,10:30,02/21/17,10:30,02/21/17,17:03,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1700903,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$925 ,THEFT-PETTY,Theft Petty-Plain,03/16/17,14:35,03/16/17,19:05,03/16/17,14:35,4,University Housing,M,UNIVERSITY PARK CAMPUS,Mar
