beat,CaseNbr,building,address,streetname,PersonalLoss,ccClass,ccDescription,DateOccuredFrom,TimeOccuredFrom,DateOccuredTo,TimeOccuredTo,datereported,Timereported,LocationCriteria,ListValue,ccLevel,SiteName,
A,1504650,34TH ST & TROUSDALE PKY,,,$0 ,SERVICE,Injury Response,11/07/15,23:30,11/07/15,23:34,11/07/15,23:34,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Nov
A,1504683,34TH ST & TROUSDALE PKY,,,$0 ,PROPERTY,Lost/Missing Property,11/07/15,07:30,11/09/15,13:00,11/09/15,15:41,0,Street Intersection,O,UNIVERSITY PARK CAMPUS,Nov
A,1504951,34TH ST & TROUSDALE PKY,,,$0 ,ALCOHOL,Drunk In Public,11/28/15,13:00,11/28/15,13:25,11/28/15,13:08,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,Nov
A,1504952,34TH ST & TROUSDALE PKY,,,$0 ,ALCOHOL,Alcohol/Drug Overdose,11/28/15,14:00,11/28/15,14:30,11/28/15,14:30,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Nov
A,1505238,34TH ST & TROUSDALE PKY,,,$0 ,TRAFFIC,Traffic Collision-Bicycle,12/17/15,14:18,12/17/15,14:40,12/17/15,14:18,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Dec
A,1500198,34TH ST & WATT WY,,,$600 ,PROPERTY,Lost/Missing Property,01/19/15,11:00,01/19/15,12:00,01/19/15,13:20,0,Street Intersection,O,UNIVERSITY PARK CAMPUS,Jan
A,1502655,34TH ST & WATT WY,,,$0 ,ALCOHOL,Alcohol/Drug Overdose,07/08/15,04:02,07/08/15,04:24,07/08/15,04:02,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Jul
A,1504336,34TH ST & WATT WY,,,$0 ,THEFT-PETTY,Theft Petty-Plain,10/16/15,18:00,10/18/15,12:00,10/20/15,19:14,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,Oct
A,1501076,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,VEHICLE CODE,Hit & Run - Felony,03/11/15,09:45,03/11/15,09:55,03/11/15,10:01,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Mar
A,1501252,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,FIRE,Alarm Malfunction,03/23/15,20:26,03/23/15,20:30,03/23/15,20:26,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1503100,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$115 ,THEFT-PETTY,Theft Bicycle,08/19/15,09:00,08/19/15,18:20,08/19/15,18:24,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1503320,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,FIRE,Alarm Malfunction,08/30/15,23:27,08/30/15,23:50,08/30/15,23:27,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1503454,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,FIRE,Alarm Malfunction,09/06/15,04:48,09/06/15,05:00,09/06/15,04:48,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1503663,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,FIRE,Alarm Malfunction,09/16/15,16:05,09/16/15,16:26,09/16/15,16:05,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1500098,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,SERVICE,Suspicious Circumstances,01/12/15,09:30,01/12/15,09:35,01/12/15,09:30,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1500615,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,CRIMINAL THREATS,Threatening School Officials,02/13/15,10:55,02/13/15,10:55,02/13/15,10:27,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1500726,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,EH&S,Hazardous Materials,02/20/15,18:53,02/20/15,18:53,02/20/15,18:53,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1500876,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$110 ,PROPERTY,Lost/Missing Property,03/01/15,15:00,03/01/15,17:00,03/01/15,17:55,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Mar
A,1501237,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$130 ,THEFT-PETTY,Theft Bicycle,03/23/15,09:57,03/23/15,10:07,03/23/15,10:55,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1501485,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,SERVICE,Injury Response,04/03/15,15:16,04/03/15,15:16,04/03/15,15:16,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1503314,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$250 ,THEFT-PETTY,Theft Bicycle,08/30/15,09:35,08/30/15,11:20,08/30/15,11:56,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1503668,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$120 ,THEFT-PETTY,Theft Bicycle,09/16/15,12:00,09/16/15,20:00,09/16/15,20:05,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1504320,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,VANDALISM,Vandalism-Misdemeanor,10/16/15,18:00,10/19/15,18:00,10/19/15,19:14,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1504455,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,"$3,025 ",THEFT-GRAND,Theft Bicycle,10/26/15,15:50,10/26/15,16:30,10/26/15,20:36,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Oct
A,1504615,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$50 ,PROPERTY,Recovered Property Without a Crime,11/05/15,22:30,11/05/15,22:30,11/05/15,22:43,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1501211,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$100 ,THEFT-PETTY,Theft Bicycle,03/15/15,10:15,03/15/15,13:30,03/20/15,14:37,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1502471,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,PROPERTY,Lost/Missing Property,06/11/15,12:00,06/18/15,12:00,06/18/15,10:58,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jun
A,1502667,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,VANDALISM,Vandalism-Felony,07/09/15,03:34,07/09/15,03:45,07/09/15,03:34,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Jul
A,1503245,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,HARASSMENT,Stalking,08/26/15,09:45,08/26/15,09:45,08/26/15,09:47,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1504386,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,SERVICE,Injury Response,10/23/15,20:44,10/23/15,20:44,10/23/15,20:44,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1500461,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Injury Response,02/04/15,17:15,02/04/15,17:20,02/04/15,17:23,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1500569,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,TRESPASS,Trespassing,02/11/15,04:00,02/11/15,04:53,02/11/15,04:29,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1500790,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$310 ,THEFT-PETTY,Theft Petty-Plain,02/24/15,13:50,02/24/15,14:00,02/24/15,14:47,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1500835,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Illness Response,02/26/15,21:13,02/26/15,21:13,02/26/15,21:13,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1501711,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,FIRE,Alarm Malfunction,04/16/15,17:03,04/16/15,17:21,04/16/15,17:03,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1501838,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,TRESPASS,Trespassing,04/24/15,19:46,04/24/15,19:46,04/24/15,19:43,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Apr
A,1502024,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Illness Response,05/06/15,14:37,05/06/15,14:37,05/06/15,14:37,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1502200,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$350 ,PROPERTY,Lost/Missing Property,04/15/15,15:00,04/18/15,12:00,05/18/15,13:06,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,May
A,1502205,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,OBSCENE ACTIVITY,"Obscene, Annoying, Threatening Phone Calls",03/29/13,12:00,05/17/15,19:00,05/18/15,16:16,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1502941,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$45 ,THEFT-PETTY,Theft Petty-Plain,08/03/15,13:00,08/03/15,19:15,08/03/15,23:02,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1502969,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,OBSCENE ACTIVITY,"Obscene, Annoying, Threatening Phone Calls",08/06/15,14:30,08/06/15,14:33,08/06/15,14:36,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1503025,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$200 ,THEFT-PETTY,Theft Bicycle,08/12/15,13:00,08/12/15,15:00,08/12/15,22:10,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1503364,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$100 ,PROPERTY,Lost/Missing Property,08/15/15,10:00,08/15/15,13:30,09/01/15,21:42,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1503932,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,CRIMINAL THREATS,Criminal Threats,09/19/15,23:30,09/19/15,23:35,09/29/15,17:07,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1504005,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,PROPERTY,Recovered Property Without a Crime,10/02/15,09:00,10/02/15,10:50,10/02/15,15:35,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1504885,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Injury Response,11/22/15,14:25,11/22/15,14:28,11/22/15,14:28,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1505054,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$460 ,PROPERTY,Lost/Missing Property,11/23/15,08:00,11/28/15,05:30,12/02/15,19:42,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Dec
A,1505073,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,PROPERTY,Recovered Property Without a Crime,12/03/15,19:00,12/03/15,19:10,12/03/15,19:11,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1505136,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Illness Response,12/08/15,18:00,12/08/15,21:15,12/08/15,18:07,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1501128,BANK OF AMERICA,3400,VERMONT AV,$0 ,PROPERTY,Damaged Property,03/13/15,17:45,03/13/15,18:00,03/13/15,18:03,0,Retail/Service,I,UNIVERSITY PARK CAMPUS,Mar
A,1504630,BANK OF AMERICA,3400,VERMONT AV,$0 ,TRAFFIC,Traffic Collision Without Injuries,11/06/15,17:40,11/06/15,17:40,11/06/15,17:52,0,Retail/Service,I,UNIVERSITY PARK CAMPUS,Nov
A,1500973,BARRACK  HALL,3670,TROUSDALE PK,$0 ,SERVICE,Illness Response,03/06/15,14:43,03/06/15,14:43,03/06/15,14:43,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1502586,BARRACK  HALL,3670,TROUSDALE PK,$0 ,WARRANT,Warrant Arrest,06/29/15,16:18,06/29/15,16:18,06/29/15,15:54,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jun
A,1503137,BARRACK  HALL,3670,TROUSDALE PK,$0 ,SERVICE,Illness Response,08/21/15,15:25,08/21/15,15:25,08/21/15,15:27,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1503753,BARRACK  HALL,3670,TROUSDALE PK,$120 ,THEFT-PETTY,Theft Bicycle,09/16/15,08:00,09/16/15,10:00,09/20/15,07:35,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1504402,BARRACK  HALL,3670,TROUSDALE PK,$0 ,SERVICE,Illness Response,10/24/15,16:00,10/24/15,16:15,10/24/15,16:02,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1504838,BARRACK  HALL,3670,TROUSDALE PK,$414 ,THEFT-PETTY,Theft Petty-Plain-Attempt,11/19/15,09:30,11/19/15,11:45,11/19/15,14:33,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Nov
A,1504852,BARRACK  HALL,3670,TROUSDALE PK,$0 ,SERVICE,Illness Response,11/20/15,10:15,11/20/15,10:40,11/20/15,10:34,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1504976,BARRACK  HALL,3670,TROUSDALE PK,$0 ,PROPERTY,Damaged Property,11/30/15,04:35,11/30/15,04:40,11/30/15,04:40,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1505145,BARRACK  HALL,3670,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,12/09/15,10:15,12/09/15,10:53,12/09/15,10:17,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1501935,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$541 ,THEFT-PETTY,Theft Petty-Plain,04/30/15,21:50,05/01/15,02:10,05/01/15,02:15,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1504506,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$700 ,PROPERTY,Lost/Missing Property,10/29/15,10:30,10/29/15,10:54,10/29/15,10:54,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Oct
A,1501037,BING THEATRE,3500,WATT WY,"$1,950 ",THEFT-GRAND,Theft Bicycle,03/09/15,13:20,03/09/15,13:35,03/09/15,13:23,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Mar
A,1501638,BING THEATRE,3500,WATT WY,$0 ,FIRE,Alarm Accidental,04/12/15,14:38,04/12/15,14:45,04/12/15,14:38,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1502258,BING THEATRE,3500,WATT WY,$0 ,BURGLARY,Burglary-Commercial,05/23/15,04:15,05/23/15,04:15,05/23/15,04:15,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,May
A,1500667,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,02/17/15,19:40,02/17/15,19:45,02/17/15,19:49,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Feb
A,1500981,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$60 ,BATTERY,Battery,03/06/15,17:30,03/06/15,17:58,03/06/15,17:58,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,Mar
A,1501086,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Suspicious Circumstances,03/11/15,18:40,03/11/15,18:45,03/11/15,18:50,0,Athletic Field,O,UNIVERSITY PARK CAMPUS,Mar
A,1501356,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,03/28/15,15:55,03/28/15,15:55,03/28/15,15:55,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Mar
A,1501929,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,04/30/15,18:45,04/30/15,18:50,04/30/15,18:55,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Apr
A,1501981,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,BATTERY,Battery,05/03/15,19:10,05/03/15,19:10,05/03/15,19:10,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,May
A,1502624,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,01/01/00,00:00,01/01/00,00:00,07/03/15,18:31,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Jul
A,1503273,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,"$2,130 ",THEFT-GRAND,Theft Grand-Plain,08/27/15,21:15,08/27/15,21:30,08/27/15,21:43,0,Athletic Field,F,UNIVERSITY PARK CAMPUS,Aug
A,1503939,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,09/29/15,18:55,09/29/15,19:00,09/29/15,19:03,0,Athletic Field,I,UNIVERSITY PARK CAMPUS,Sep
A,1500321,CARSON TELEVISION CENTER,3450,WATT WY,$0 ,SERVICE,Illness Response,01/27/15,10:30,01/27/15,11:05,01/27/15,11:08,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1500069,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,THEFT-PETTY,Theft Petty-Plain,01/08/15,15:19,01/08/15,15:25,01/08/15,15:19,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jan
A,1500521,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,01/01/00,00:00,01/01/00,00:00,02/08/15,02:37,4,University Housing,I,UNIVERSITY PARK CAMPUS,Feb
A,1500546,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,HEALTH & SAFETY,Possession of Marijuana,02/06/15,00:24,02/06/15,00:24,02/06/15,00:04,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1500668,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,02/17/15,19:55,02/17/15,20:00,02/17/15,20:00,4,University Housing,I,UNIVERSITY PARK CAMPUS,Feb
A,1500894,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,WARRANT,Warrant Arrest,03/02/15,12:20,03/02/15,12:20,03/02/15,12:35,4,University Housing,M,UNIVERSITY PARK CAMPUS,Mar
A,1501123,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Suspicious Circumstances,09/01/14,00:00,03/03/15,00:00,03/13/15,12:58,4,University Housing,O,UNIVERSITY PARK CAMPUS,Mar
A,1501218,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$170 ,THEFT-PETTY,Theft Bicycle,03/20/15,14:00,03/21/15,17:00,03/21/15,17:29,4,University Housing,M,UNIVERSITY PARK CAMPUS,Mar
A,1501343,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,03/27/15,19:20,03/27/15,19:20,03/27/15,19:26,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1501476,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,"$3,680 ",THEFT-GRAND,Theft Grand-Plain,04/02/15,18:00,04/03/15,10:00,04/03/15,10:56,4,University Housing,F,UNIVERSITY PARK CAMPUS,Apr
A,1501744,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,04/18/15,16:10,04/18/15,16:10,04/18/15,16:22,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1501867,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Suspicious Circumstances,04/26/15,20:00,04/26/15,21:30,04/27/15,12:58,4,University Housing,O,UNIVERSITY PARK CAMPUS,Apr
A,1501985,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,05/04/15,00:20,05/04/15,00:30,05/04/15,00:30,4,University Housing,I,UNIVERSITY PARK CAMPUS,May
A,1502064,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Commitment To Mental Health For 72 Hrs,05/08/15,20:00,05/08/15,20:10,05/08/15,22:42,4,University Housing,I,UNIVERSITY PARK CAMPUS,May
A,1502408,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,FIRE,Alarm Accidental,06/11/15,01:23,06/11/15,01:50,06/11/15,01:23,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jun
A,1502436,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$142 ,PROPERTY,Recovered Property Without a Crime,06/14/15,21:20,06/14/15,21:40,06/14/15,21:46,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jun
A,1502455,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$250 ,THEFT-PETTY,Theft Petty-Plain,04/20/15,07:00,04/28/15,16:00,06/16/15,16:20,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jun
A,1503374,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,"$1,000 ",THEFT-GRAND,Theft Grand-Plain,09/02/15,10:45,09/02/15,11:00,09/02/15,13:18,4,University Housing,F,UNIVERSITY PARK CAMPUS,Sep
A,1503437,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/05/15,19:30,09/05/15,19:30,09/05/15,19:34,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1503476,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,09/07/15,19:00,09/07/15,19:00,09/07/15,19:22,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1503747,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Drunk In Public,09/19/15,22:00,09/20/15,01:30,09/20/15,01:36,4,University Housing,M,UNIVERSITY PARK CAMPUS,Sep
A,1503888,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,09/26/15,15:35,09/26/15,15:35,09/26/15,15:40,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1504172,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$160 ,THEFT-PETTY,Theft Petty-Plain,09/27/15,14:00,09/28/15,08:00,10/12/15,10:45,4,University Housing,M,UNIVERSITY PARK CAMPUS,Oct
A,1504420,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$250 ,PROPERTY,Lost/Missing Property,10/01/15,13:00,10/02/15,09:00,10/25/15,15:25,4,University Housing,O,UNIVERSITY PARK CAMPUS,Oct
