beat,CaseNbr,building,address,streetname,PersonalLoss,ccClass,ccDescription,DateOccuredFrom,TimeOccuredFrom,DateOccuredTo,TimeOccuredTo,datereported,Timereported,LocationCriteria,ListValue,ccLevel,SiteName,
A,1302417,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,PROPERTY,Lost/Missing Property,06/19/13,10:05,06/19/13,12:30,06/19/13,13:04,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jun
A,1302641,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,EH&S,Water Leak,07/08/13,12:00,07/08/13,12:36,07/08/13,12:00,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1303510,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,ALARM RESPONSE,Environmental Alarm,09/10/13,22:20,09/10/13,23:55,09/10/13,22:31,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1303803,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$600 ,THEFT-PETTY,Theft Petty-Plain,09/25/13,16:00,09/25/13,17:00,09/25/13,17:36,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1305151,AHMANSON CENTER FOR BIOLOGICAL RESEARCH,825,BLOOM WK,$0 ,SERVICE,Person Stuck In Elevator,01/01/00,00:00,01/01/00,00:00,12/06/13,22:27,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1300053,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$350 ,THEFT-PETTY,Theft Petty-Plain,01/08/13,14:45,01/08/13,14:50,01/08/13,15:14,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1300807,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$4 ,PROPERTY,Lost/Missing Property,02/19/13,19:00,02/21/13,18:00,02/25/13,09:50,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1303401,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,SERVICE,Injury Response,09/06/13,09:45,09/06/13,10:07,09/06/13,09:45,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1304275,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,SERVICE,Illness Response,10/22/13,12:30,10/22/13,14:30,10/22/13,12:15,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1304315,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,10/23/13,22:10,10/23/13,22:10,10/23/13,22:18,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1304478,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,"$1,500 ",THEFT-GRAND,Theft Grand-Plain,10/31/13,19:15,10/31/13,20:15,10/31/13,20:17,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Oct
A,1304648,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,11/11/13,20:30,11/11/13,22:30,11/11/13,22:31,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1304853,ALBERT S. RAUBENHEIMER MUSIC FACULTY MEMORIAL BUIL,840,34TH ST,$0 ,OBSCENE ACTIVITY,"Obscene, Annoying, Threatening Phone Calls",11/13/13,17:20,11/17/13,16:05,11/20/13,10:58,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Nov
A,1304523,ALICE AND ELEONORE SCHOENFELD SYMPHONIC HALL,3450,WATT WY,$0 ,PROPERTY,Recovered Property Without a Crime,01/01/00,00:00,01/01/00,00:00,11/03/13,16:07,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1300325,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,PROPERTY,Damaged Property,01/25/13,14:45,01/25/13,14:47,01/25/13,14:47,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1300862,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,TRESPASS,Trespassing,02/28/13,10:23,02/28/13,12:16,02/28/13,10:17,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1302128,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,FIRE,Alarm Smoke,05/22/13,08:30,05/22/13,08:30,05/22/13,08:30,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1302216,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,DISORDERLY CONDUCT,"Prowling, Loitering",05/29/13,18:45,05/29/13,19:00,05/29/13,18:52,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1302972,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,"$1,100 ",THEFT-GRAND,Theft Grand-Plain,08/07/13,07:30,08/07/13,11:50,08/07/13,11:52,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Aug
A,1303375,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,THEFT-GRAND,Theft Grand-Plain,09/05/13,12:00,09/05/13,13:30,09/05/13,13:41,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Sep
A,1303722,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$10 ,PROPERTY,Lost/Missing Property,09/19/13,17:30,09/19/13,20:00,09/20/13,14:23,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1305018,ALLAN HANCOCK FOUNDATION,3616,TROUSDALE PK,$0 ,ALCOHOL,Alcohol/Drug Overdose,11/30/13,18:49,11/30/13,18:49,11/30/13,18:49,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1300163,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$635 ,THEFT-PETTY,Theft Petty-Plain,01/16/13,09:30,01/16/13,13:30,01/16/13,13:47,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1300302,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$200 ,PROPERTY,Lost/Missing Property,01/16/13,10:00,01/23/13,08:50,01/24/13,10:39,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1300390,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,BURGLARY,Burglary-Commercial,01/28/13,17:00,01/29/13,04:30,01/29/13,06:02,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Jan
A,1300921,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$500 ,PROPERTY,Lost/Missing Property,03/01/13,14:30,03/01/13,16:00,03/02/13,16:06,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Mar
A,1301031,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$175 ,PROPERTY,Lost/Missing Property,03/07/13,14:00,03/07/13,18:00,03/08/13,14:21,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Mar
A,1301251,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Person Stuck In Elevator,03/25/13,13:24,03/25/13,13:35,03/25/13,13:21,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1301281,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Injury Response,03/27/13,09:09,03/27/13,09:37,03/27/13,09:09,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1301756,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$300 ,PROPERTY,Lost/Missing Property,04/24/13,16:15,04/24/13,16:30,04/24/13,16:36,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Apr
A,1301963,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$500 ,THEFT-PETTY,Theft Petty-Plain,05/09/13,15:00,05/09/13,18:00,05/09/13,18:04,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1302051,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,THEFT-GRAND,Theft Grand-Plain,05/15/13,11:45,05/15/13,12:15,05/15/13,12:11,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,May
A,1302195,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$290 ,THEFT-PETTY,Theft Petty-Plain,05/29/13,07:45,05/29/13,10:00,05/29/13,11:35,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1303040,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,FIRE,Alarm Malfunction,08/14/13,08:55,08/14/13,09:15,08/14/13,09:06,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1303202,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Illness Response,08/26/13,09:30,08/26/13,10:03,08/26/13,09:30,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1303234,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$325 ,PROPERTY,Lost/Missing Property,08/27/13,12:30,08/27/13,15:00,08/27/13,15:32,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Aug
A,1303501,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,PROPERTY,Lost/Missing Property,09/10/13,12:00,09/10/13,17:00,09/10/13,17:00,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1304529,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Commitment To Mental Health For 72 Hrs,11/04/13,07:15,11/04/13,08:00,11/04/13,07:03,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1304842,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,THEFT-GRAND,Theft Grand-Plain,11/14/13,16:00,11/14/13,18:00,11/19/13,13:20,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Nov
A,1304850,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,SERVICE,Injury Response,11/19/13,21:00,11/19/13,21:10,11/19/13,21:10,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1304972,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,"$2,230 ",THEFT-GRAND,Theft Grand-Plain,11/26/13,09:30,11/26/13,10:00,11/26/13,15:32,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Nov
A,1305305,ANNENBERG SCHOOL FOR COMMUNICATION,3502,WATT WY,$0 ,THEFT-PETTY,Theft Petty-Plain,12/21/13,16:16,12/21/13,16:16,12/21/13,16:16,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Dec
A,1302571,BARRACK  HALL,3670,TROUSDALE PK,"$28,000 ",FRAUD,Fraud-General,07/01/13,17:34,07/01/13,18:26,07/01/13,17:34,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jul
A,1302640,BELLE D. VIVIAN YWCA BUILDING,857,DOWNEY WY,$0 ,SERVICE,Injury Response,07/08/13,11:10,07/08/13,11:15,07/08/13,11:15,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1301012,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$0 ,SERVICE,Illness Response,03/07/13,12:44,03/07/13,13:01,03/07/13,12:44,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1301066,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$0 ,EH&S,Water Leak,01/01/00,00:00,01/01/00,00:00,03/10/13,20:46,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1302073,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$0 ,TRAFFIC,Traffic Collision Without Injuries,01/01/00,00:00,01/01/00,00:00,05/16/13,13:36,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1305021,BIEGLER HALL OF ENGINEERING,920,DOWNEY WY,$0 ,DISORDERLY CONDUCT,Interfering/Resisting Arrest,11/30/13,14:45,11/30/13,15:00,11/30/13,14:46,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Nov
A,1303647,BING THEATRE,3500,WATT WY,$35 ,PROPERTY,Lost/Missing Property,09/12/13,17:30,09/13/13,10:00,09/17/13,14:42,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1304100,BING THEATRE,3500,WATT WY,$0 ,PROPERTY,Recovered Property Without a Crime,10/12/13,18:00,10/12/13,18:00,10/12/13,18:42,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1304714,BING THEATRE,3500,WATT WY,$0 ,SERVICE,Injury Response,11/04/13,12:50,11/04/13,12:50,11/14/13,13:02,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1301263,BLOOM WK & MCCLINTOCK AV,,,$0 ,TRAFFIC,Traffic Collision Without Injuries,03/25/13,22:30,03/25/13,22:45,03/25/13,23:04,0,Street Intersection,I,UNIVERSITY PARK CAMPUS,Mar
A,1303772,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$0 ,PROPERTY,Lost/Missing Property,01/01/00,00:00,01/01/00,00:00,09/23/13,15:43,0,Athletic Field,O,UNIVERSITY PARK CAMPUS,Sep
A,1304383,BRITTINGHAM INTRAMURAL FIELD,3506,MCCLINTOCK AV,$700 ,THEFT-PETTY,Theft Petty-Plain,10/27/13,15:30,10/27/13,16:10,10/27/13,16:29,0,Athletic Field,M,UNIVERSITY PARK CAMPUS,Oct
A,1300720,CARSON TELEVISION CENTER,3450,WATT WY,$200 ,THEFT-PETTY,Theft Petty-Plain,02/18/13,11:00,02/18/13,20:10,02/18/13,20:09,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1302813,CARSON TELEVISION CENTER,3450,WATT WY,$29 ,THEFT-PETTY,Theft Petty-From Vending Machine,07/19/13,12:00,07/21/13,07:30,07/22/13,08:05,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jul
A,1304185,CARSON TELEVISION CENTER,3450,WATT WY,$0 ,PROPERTY,Recovered Property Without a Crime,10/16/13,00:00,10/16/13,00:00,10/17/13,04:31,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1300106,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,01/13/13,00:00,01/13/13,06:30,01/13/13,06:34,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1300232,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,01/20/13,04:10,01/20/13,04:27,01/20/13,04:07,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1300246,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,PROPERTY,Lost/Missing Property,01/13/13,12:00,01/16/13,10:00,01/21/13,20:22,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jan
A,1300305,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$80 ,PROPERTY,Lost/Missing Property,01/22/13,18:30,01/23/13,20:15,01/24/13,13:03,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jan
A,1300584,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,02/09/13,03:06,02/09/13,03:06,02/09/13,03:06,4,University Housing,I,UNIVERSITY PARK CAMPUS,Feb
A,1300790,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,02/23/13,00:30,02/23/13,09:30,02/23/13,12:51,4,University Housing,I,UNIVERSITY PARK CAMPUS,Feb
A,1301298,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,03/28/13,10:00,03/28/13,10:30,03/28/13,10:03,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1301507,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,04/09/13,19:30,04/09/13,19:40,04/09/13,19:48,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1301529,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$30 ,PROPERTY,Lost/Missing Property,04/02/13,17:30,04/03/13,12:00,04/10/13,21:43,4,University Housing,O,UNIVERSITY PARK CAMPUS,Apr
A,1301573,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,04/13/13,01:45,04/13/13,01:54,04/13/13,01:54,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1302252,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,THEFT-PETTY,Theft Petty-Plain,05/30/13,17:00,06/03/13,11:00,06/03/13,14:13,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jun
A,1302355,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Injury Response,06/12/13,23:00,06/13/13,07:25,06/13/13,05:34,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jun
A,1302360,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,06/13/13,09:00,06/13/13,09:15,06/13/13,09:15,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jun
A,1303312,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,09/01/13,22:20,09/01/13,22:20,09/01/13,23:57,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303313,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,09/01/13,22:20,09/01/13,22:20,09/01/13,23:58,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303546,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Drunk In Public,09/13/13,02:03,09/13/13,02:03,09/13/13,02:03,4,University Housing,M,UNIVERSITY PARK CAMPUS,Sep
A,1303558,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,THEFT-GRAND,Theft Grand-Plain,09/13/13,14:30,09/13/13,14:40,09/13/13,16:16,4,University Housing,F,UNIVERSITY PARK CAMPUS,Sep
A,1303593,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/15/13,04:20,09/15/13,04:45,09/15/13,04:23,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303852,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/29/13,02:31,09/29/13,03:15,09/29/13,02:31,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303945,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Suspicious Circumstances,10/04/13,10:43,10/04/13,10:43,10/04/13,15:21,4,University Housing,O,UNIVERSITY PARK CAMPUS,Oct
A,1304124,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,SERVICE,Illness Response,10/14/13,00:04,10/14/13,00:45,10/14/13,00:04,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1304203,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,642,34TH ST,$0 ,ALCOHOL,Drunk In Public,10/17/13,23:25,10/17/13,23:25,10/17/13,23:26,4,University Housing,M,UNIVERSITY PARK CAMPUS,Oct
